"","overall_rating","full_name","age","height_cm","weight_kgs","potential","value_euro","wage_euro","preferred_foot","ir1","ir2","ir3","ir4","ir5","weak_foot_1","weak_foot_2","weak_foot_3","weak_foot_4","weak_foot_5","skills_2","skills_3","skills_4","skills_5","work_rate_LL","work_rate_LM","work_rate_LH","work_rate_ML","work_rate_MM","work_rate_MH","work_rate_HL","work_rate_HM","work_rate_HH","release_clause_euro","club_rating","club_jersey_number","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","freekick_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","marking","standing_tackle","sliding_tackle"
"11382",68,"Jesús Angulo",21,154.94,73,80,1400000,6000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2700000,72,4,67,36,61,66,36,57,57,38,67,65,73,70,62,56,75,47,75,77,62,42,63,64,53,42,47,63,67,72,68
"11383",80,"Carlos Arturo Bacca Ahumada",32,154.94,77.1,80,13500000,42000,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,28400000,79,9,60,80,75,68,77,78,69,58,55,78,73,75,70,80,77,78,74,66,74,60,58,34,90,68,80,76,40,16,14
"11384",70,"Carlos Martínez Díaz",32,187.96,78.9,70,975000,6000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1600000,71,19,79,45,70,72,41,64,72,47,71,69,49,59,55,71,36,57,31,62,72,61,46,70,53,63,43,67,70,70,72
"11385",63,"Erwin Saavedra",23,172.72,66.2,72,866500,2700,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1514200,67,8,65,42,42,44,37,57,48,30,29,41,67,61,50,58,75,41,62,81,41,43,53,66,53,40,40,43,67,65,66
"11386",73,"Douglas Arthur Armeira Bahia",27,175.26,73.9,73,3400000,13000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6500000,71,2,70,54,59,69,53,69,63,47,52,67,70,74,71,68,76,71,71,83,67,50,82,70,57,56,58,66,77,74,72
"11387",57,"Tyreeq Bakinson",20,190.5,82.1,74,220000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,420131.7,62,15,39,49,51,63,42,61,41,34,58,62,63,65,62,50,59,57,62,63,73,50,41,43,40,50,44,61,39,54,49
"11388",73,"Leonardo Gil",27,170.18,68.9,74,3800000,13000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6e+06,71,5,80,35,73,78,37,73,67,76,77,68,72,66,71,58,72,67,90,76,71,74,79,70,61,77,39,65,67,70,73
"11389",69,"신형민 辛炯珉",32,182.88,77.1,69,7e+05,5000,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,910000,69,4,68,50,58,73,66,63,73,67,69,64,67,60,63,70,61,81,77,83,71,72,64,69,66,65,68,66,61,63,61
"11390",66,"Ilias Chatzitheodoridis",21,152.4,67.1,74,825000,1000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2e+06,71,12,63,27,44,62,25,57,52,30,63,55,75,78,68,64,73,56,61,75,57,44,63,66,62,56,40,59,66,61,62
"11391",72,"Christopher Jullien",25,195.58,88,76,3400000,17000,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7e+06,73,6,37,51,80,59,28,45,29,36,61,69,63,64,62,68,53,46,76,74,87,32,69,69,50,26,55,67,68,65,71
"11392",72,"Saïd Benrahma",23,172.72,67.1,78,4300000,29000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9e+06,70,21,72,68,47,68,66,79,71,68,61,73,78,75,78,67,57,71,54,64,44,70,45,36,62,70,62,63,42,29,21
"11393",65,"胡靖航",21,152.4,68,73,825000,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2e+06,69,52,32,55,69,48,65,59,32,33,35,59,81,72,76,65,64,72,66,83,78,59,76,10,64,54,55,58,24,13,10
"11394",60,"Vincenzo Millico",18,172.72,68,78,4e+05,3000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,930000,77,62,60,56,38,65,51,69,56,56,44,65,68,55,56,41,71,61,40,31,52,45,31,22,55,56,50,52,29,31,35
"11395",66,"Michaël Heylen",25,187.96,82.1,70,7e+05,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1100000,70,4,46,29,70,63,30,36,32,35,61,58,47,55,53,58,48,54,51,65,78,36,68,62,48,56,42,61,62,68,66
"11396",64,"Bendik Bye",28,185.42,83,64,450000,1000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,563000,64,13,57,64,62,60,46,63,47,33,49,64,69,69,59,67,53,66,65,69,76,61,39,18,63,58,63,63,29,14,15
"11397",75,"Florian Niederlechner",28,187.96,86.2,75,7e+06,25000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12600000,74,7,54,79,69,64,73,71,59,44,48,68,68,74,67,74,62,81,64,77,78,72,80,35,77,59,66,69,27,35,28
"11398",66,"Kjartan Henry Finnbogason",32,187.96,83,66,575000,4000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,719000,64,9,42,67,66,57,55,57,30,52,38,62,65,66,54,64,55,66,72,67,79,59,76,26,68,54,65,62,38,23,18
"11399",53,"Jake Doyle-Hayes",20,175.26,68,70,130000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,441992.3,61,28,39,33,48,60,33,51,34,39,53,50,61,68,64,51,78,55,56,63,44,40,53,49,52,47,44,43,44,46,48
"11400",55,"Diego Arias",19,182.88,73.9,68,160000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,316000,64,34,37,56,61,46,39,48,37,36,36,54,64,65,50,47,51,52,66,54,62,48,33,18,55,40,68,47,35,20,22
"11401",62,"James Weir",23,152.4,71.2,69,425000,4000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,893000,70,24,58,44,48,69,43,65,50,43,64,69,74,66,74,52,75,53,56,63,58,45,49,52,52,57,46,59,56,53,49
"11402",65,"Luis Alberto Tipton Palacio",26,152.4,78,65,475000,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,641000,68,17,62,45,60,62,38,58,64,66,59,60,75,76,67,63,61,66,63,77,74,32,68,61,50,57,49,52,60,60,58
"11403",67,"Luis Gutiérrez",34,154.94,86.2,67,69150000,245500,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,133290000,83.7,12.4,59,39,59,33,37,44,48,40,35,47,64,61,68,68,60,51,72,78,78,47,76,62,49,45,42,54,72,71,64
"11404",76,"Marco Höger",29,182.88,83,76,6e+06,20000,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9e+06,76,6,72,65,67,74,72,71,72,61,71,74,55,49,62,76,61,75,77,86,77,70,78,80,70,71,74,79,72,75,72
"11405",72,"Emanuel Insúa",27,182.88,81.2,73,2900000,1000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6500000,71,3,64,55,67,68,30,66,33,42,65,67,71,75,67,70,65,72,76,83,70,63,82,68,63,60,41,65,69,71,72
"11406",72,"Tom Trybull",25,154.94,72.1,74,3200000,18000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6300000,72,19,57,35,58,71,56,63,56,54,66,67,66,58,69,65,70,61,74,82,74,61,80,74,52,63,55,71,72,74,64
"11407",65,"David  Ball",29,182.88,74.8,65,550000,9000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1250280.2,65,40,42,65,57,61,45,64,54,58,50,67,73,69,68,65,61,66,56,74,65,62,50,34,65,63,67,60,32,37,30
"11408",72,"홍정호 洪正好",29,187.96,77.1,72,2500000,14000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4063708.5,69,26,30,43,76,63,39,49,45,39,53,58,77,75,65,67,59,55,79,72,76,45,72,69,50,59,46,67,66,74,69
"11409",63,"Kgosi Ntlhe",25,175.26,66.2,68,4e+05,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,730000,64,3,60,27,62,59,16,52,23,18,54,60,77,77,80,63,65,50,84,70,65,36,59,59,40,40,23,43,53,62,59
"11410",64,"Marian Sarr",24,187.96,83,70,525000,1000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,866000,65,5,48,45,65,63,26,58,39,38,62,59,66,63,66,55,54,45,70,55,68,22,53,62,26,54,60,57,66,63,60
"11411",59,"Matty Virtue",21,175.26,66.2,71,250000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,488000,64,17,45,42,49,64,40,54,41,42,63,57,70,68,77,58,80,63,69,56,50,47,67,52,38,50,56,55,49,62,61
"11412",68,"Simon Skrabb",24,175.26,74.8,74,1200000,3000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1800000,67,10,53,70,54,66,65,67,62,59,60,66,79,77,82,65,79,67,77,82,68,63,55,35,69,63,49,62,62,32,27
"11413",65,"Maximilian Ahlschwede",29,185.42,78,66,5e+05,1000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,763000,65,34,56,23,60,57,23,47,36,29,42,53,68,74,61,62,59,46,80,72,73,25,63,62,34,37,30,61,65,64,62
"11414",66,"Danilo Manuel Sacrio Dano",27,175.26,72.1,66,7e+05,7000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1300000,70,9,43,66,60,52,68,67,43,46,38,64,85,87,86,61,78,70,75,50,64,58,56,25,57,41,58,62,18,28,26
"11415",73,"Tommy Smith",26,185.42,83.9,76,4100000,33000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8e+06,75,2,74,38,66,70,20,65,59,41,62,70,74,69,60,74,63,29,62,76,69,22,71,69,67,68,41,63,69,74,71
"11416",60,"Anderson Mojica",20,152.4,72.1,70,280000,1000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,448000,69,24,55,28,43,57,26,53,36,35,45,48,78,77,73,53,70,38,61,74,58,33,50,57,49,40,39,55,48,53,61
"11417",63,"Nikolas Nartey",19,185.42,79.8,81,750000,2000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1600000,76,38,44,49,37,68,32,68,45,40,63,69,68,68,74,59,77,44,74,67,56,38,34,49,49,66,41,59,54,47,42
"11418",59,"杨挺",25,182.88,72.1,62,160000,2000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,356000,64,4,37,31,66,41,31,49,32,30,36,54,67,67,57,63,53,47,82,75,68,41,53,64,41,45,34,53,57,58,57
"11419",63,"James Wilson",30,187.96,82.1,63,290000,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,508000,65,15,49,33,59,53,28,51,36,30,52,48,61,67,70,60,53,49,36,68,75,37,68,65,38,45,49,48,63,61,62
"11420",71,"Damián Oscar Lemos",30,152.4,82.1,71,1800000,10000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2700000,68,24,56,37,72,64,31,60,60,53,66,62,62,68,66,74,57,46,77,87,75,36,84,73,50,56,51,67,70,72,74
"11421",73,"Adrien Regattin",27,165.1,66.2,73,4300000,15000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8600000,70,34,75,55,51,73,71,74,76,77,71,73,78,78,83,69,88,75,63,71,60,73,77,60,70,69,72,71,50,44,40
"11422",78,"Wílmar Enrique Barrios Terán",25,152.4,71.2,83,10260906.6,32165.793,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20397206.3,79,5,59,30,59,78,22,66,31,31,65,69,76,71,75,77,73,53,78,93,77,39,84,80,60,65,32,76,85,81,73
"11423",61,"Dzhoshkun Temenuzhkov",19,167.64,76.2,76,525000,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1300000,72,57,32,61,57,52,52,60,49,40,36,57,78,79,74,56,80,62,58,53,64,51,42,10,57,53,60,43,12,15,20
"11424",54,"Seiya Nakano",23,172.72,66.2,60,90000,1000,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,131000,66,16,43,61,46,37,44,64,47,37,36,63,67,67,60,48,69,51,59,43,50,45,35,21,40,42,52,54,21,19,17
"11425",71,"Simon Thern",26,154.94,76.2,73,2800000,5000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3800000,67,21,54,62,44,72,68,70,74,59,69,71,82,80,76,68,77,66,36,83,64,74,67,66,64,73,53,68,60,61,61
"11426",64,"Sebastián Luna",31,152.4,78,64,325000,3000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,471000,68,21,75,56,43,55,59,62,71,77,56,65,76,75,72,68,61,72,66,75,81,79,36,58,60,68,53,47,62,55,56
"11427",63,"Mitch Hancox",25,152.4,71.2,68,4e+05,3000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,730000,65,12,62,56,46,57,23,57,43,53,56,56,67,69,73,60,78,63,74,80,71,58,80,58,55,50,56,43,57,64,60
"11428",61,"李晓明",23,182.88,73.9,68,3e+05,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,705000,67,19,42,37,55,64,53,53,42,38,56,56,69,68,66,59,71,41,76,82,62,36,59,63,53,44,32,62,53,60,61
"11429",73,"Jorge Marco de Oliveira Moraes",22,182.88,59.9,79,4600000,35000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9905731.4,81,18,74,41,53,73,61,75,62,36,66,73,78,77,78,73,62,72,55,73,59,66,59,72,70,58,43,68,67,73,68
"11430",53,"Abdullah Al Meqran",22,175.26,71.2,62,90000,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,167000,66,14,36,60,57,50,35,47,39,30,36,55,52,54,55,49,79,46,61,59,46,53,30,15,50,46,63,44,17,19,14
"11431",67,"Klaus Gjasula",29,193.04,83.9,67,625000,4000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,969000,68,8,40,43,67,72,35,46,38,57,54,61,41,52,49,64,40,67,78,78,87,48,92,62,48,67,68,68,60,65,61
"11432",63,"Ian Sirelius",31,152.4,78,63,350000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,438000,63,14,57,61,45,61,46,62,48,38,58,62,73,70,71,61,69,60,52,70,69,51,58,45,63,57,48,58,53,35,33
"11433",64,"Leonardo Julián Balerdi Rossa",20,187.96,84.8,80,875000,4000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2e+06,81,18,35,26,61,60,29,45,33,30,52,48,65,63,47,55,39,45,70,62,77,20,48,64,30,38,40,55,62,68,65
"11434",68,"Konstantinos Mavropanos",21,193.04,88,82,1800000,21000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4500000,82,27,37,30,66,47,30,41,32,37,48,42,52,60,55,57,39,45,67,64,79,26,65,62,30,37,42,53,70,74,72
"11435",69,"Carlos Strandberg",22,185.42,84.8,75,1500000,4000,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2200000,70,10,50,66,57,59,64,63,42,31,46,61,73,88,42,67,50,78,74,66,90,61,58,13,68,59,57,66,23,26,16
"11436",77,"Andrea Bertolacci",28,152.4,74.8,77,9e+06,75000,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15300000,80,16,72,62,64,80,69,79,70,64,76,79,69,73,77,74,75,78,65,77,67,76,69,70,76,76,56,72,74,68,68
"11437",51,"Joshua Steiger",17,185.42,72.1,72,80000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,196000,65,17,35,31,44,61,32,51,34,35,55,53,63,64,62,46,71,53,57,54,56,31,47,49,29,50,45,44,41,50,54
"11438",63,"Thorsten Mahrer",29,190.5,81.2,63,3e+05,4000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,435000,64,31,28,17,78,52,23,35,30,25,42,43,44,49,49,49,41,43,34,64,89,26,56,58,28,26,41,64,59,60,65
"11439",70,"Christian Rivera Hernández",21,190.5,87.1,79,2400000,4000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4372284.9,72,17,59,41,60,70,47,65,58,40,66,68,55,57,62,65,62,59,69,73,70,51,64,70,58,70,43,66,71,68,65
"11440",67,"室屋 成",24,175.26,68,71,825000,3000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1100000,67,2,69,57,45,64,25,54,47,33,63,61,79,78,70,61,75,66,60,80,62,59,65,60,59,40,37,52,61,67,63
"11441",58,"Özer Özdemir",21,152.4,76.2,67,170000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,332000,67,23,51,34,44,53,35,57,39,41,47,54,73,68,65,50,72,38,57,68,65,37,55,54,45,34,42,46,60,55,60
"11442",66,"Senna Miangue",22,193.04,81.2,74,825000,6000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1650465.8,73,23,65,25,65,65,47,59,61,43,58,67,59,67,54,60,55,66,65,64,67,56,58,60,47,37,48,60,61,70,68
"11443",64,"Mégan Laurent",26,170.18,60.8,66,550000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,839000,68,11,56,57,37,63,63,64,64,63,58,62,75,67,78,60,77,70,74,60,48,65,57,42,63,63,59,62,35,39,34
"11444",61,"Jabo Ibehre",36,193.04,92.1,61,120000,2000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,210000,61,14,48,56,59,58,53,59,43,27,47,59,60,64,47,59,48,60,65,78,88,51,60,41,58,55,56,58,41,32,31
"11445",72,"Alessandro Murgia",22,185.42,78,78,4200000,22000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6878359.2,74,11,56,60,70,75,58,69,55,55,72,74,52,51,54,74,57,69,54,51,68,69,58,74,72,72,53,62,68,68,66
"11446",58,"Rayan Senhadji",21,185.42,79.8,69,190000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,371000,66,25,22,22,54,34,28,26,31,22,34,31,56,56,45,50,56,39,75,57,66,25,52,54,22,37,40,47,59,65,59
"11447",69,"Nicolas Cozza",20,152.4,72.1,85,2e+06,5000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5100000,75,31,66,30,61,67,29,64,60,36,64,64,79,76,50,60,75,45,75,75,69,35,71,67,49,50,50,60,70,70,68
"11448",59,"차영환 茶杨焕",28,182.88,78,61,150000,1000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,199000,63,28,23,24,57,59,23,30,30,29,56,39,64,61,55,54,58,35,52,59,62,22,56,58,27,35,35,56,59,62,61
"11449",86,"César Azpilicueta Tanco",29,152.4,76.2,86,3.5e+07,175000,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,64800000,83,28,81,46,76,81,51,69,68,58,80,77,76,76,72,88,73,68,76,87,71,60,82,89,62,74,66,78,88,90,86
"11450",72,"Maksym Malyshev",26,154.94,76.2,77,3500000,1000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7600000,76,17,63,58,56,75,55,64,59,54,70,70,70,73,74,74,68,78,69,80,73,74,70,71,63,57,44,64,69,68,63
"11451",67,"Ikromjon Alibaev",25,172.72,62.1,71,975000,3000,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1300000,67,9,51,63,57,71,30,59,65,66,71,63,63,67,56,52,82,70,60,76,53,71,63,57,63,70,39,60,52,54,48
"11452",57,"Oskar Buur Rasmussen",20,175.26,69.9,71,2e+05,5000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,505000,76,40,47,29,33,56,31,61,36,36,54,62,77,74,71,55,75,36,64,59,42,32,51,54,43,51,36,48,50,53,52
"11453",74,"Rubén Botta",29,175.26,71.2,74,5500000,19000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8300000,72,19,73,68,38,71,65,76,76,74,68,74,78,78,81,68,73,75,52,72,67,77,55,33,69,79,64,77,40,37,35
"11454",63,"박형진 朴亨秦",28,182.88,74.8,63,375000,2000,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,469000,68,13,54,56,34,64,38,59,50,30,59,62,75,80,76,58,63,53,40,66,65,54,52,58,62,53,50,59,63,63,57
"11455",54,"Robin Marc Huser",21,154.94,69.9,67,130000,3000,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,276000,73,36,34,27,44,65,35,47,44,55,64,54,64,66,74,52,78,59,64,57,59,50,51,47,39,37,56,39,55,54,50
"11456",65,"Matteo Di Gennaro",24,193.04,84.8,72,650000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1100000,67,4,24,24,65,54,22,30,20,24,47,43,60,55,43,50,56,39,69,62,75,25,64,64,22,25,33,50,65,68,65
"11457",55,"Daniel Butterworth",19,154.94,68.9,70,180000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,455000,69,34,39,56,51,50,42,50,38,36,39,50,67,59,62,68,78,50,61,74,39,51,62,27,60,52,60,45,29,35,39
"11458",69,"Fausto Antonio Tienza Núñez",29,182.88,78,69,850000,4000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1300000,68,14,49,53,55,67,32,66,49,47,64,68,66,68,61,67,61,62,73,75,75,58,83,70,68,70,48,62,63,67,64
"11459",56,"James Ferry",21,152.4,67.1,64,130000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,254000,61,14,46,39,47,67,44,56,52,43,64,57,68,63,67,55,66,56,54,60,43,37,51,29,47,52,53,58,29,48,44
"11460",62,"Hayden White",23,185.42,68,69,350000,3000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,683000,65,2,57,38,58,53,38,61,34,34,49,54,91,92,70,51,61,47,70,73,67,50,53,56,54,32,39,50,57,62,58
"11461",64,"Nicolas Belvito",32,190.5,83.9,64,4e+05,2000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7e+05,66,9,39,59,72,55,55,63,50,47,33,60,48,52,48,60,56,74,70,68,82,63,55,16,60,43,50,53,12,23,13
"11462",59,"Georgie Poynton",21,152.4,74.8,68,240000,1000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,420000,58,18,57,54,52,59,51,55,57,62,58,56,64,63,67,55,64,61,54,63,58,57,64,59,54,59,64,62,52,58,57
"11463",68,"Jannik Müller",25,182.88,83,73,1e+06,6000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1700000,68,18,30,38,64,60,25,44,23,30,53,51,64,68,50,67,56,43,76,65,75,26,67,65,37,49,34,62,69,69,67
"11464",52,"Safi Al Zaqati",19,152.4,67.1,67,110000,3000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,256000,72,99,30,58,51,38,33,43,36,32,27,52,55,50,57,51,61,44,69,57,65,43,32,13,54,46,56,53,15,17,17
"11465",69,"Jaime Frederico Cavaco Dorta",31,167.64,59.9,69,750000,6000,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1400000,71,15,72,75,58,56,70,50,46,31,47,53,74,75,70,69,84,43,40,84,33,63,55,70,42,35,50,73,68,62,69
"11466",76,"Joelinton Apolinário de Lira",22,185.42,82.1,83,1.1e+07,26000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20900000,78,34,44,77,73,73,64,77,52,38,56,75,77,79,73,70,69,74,75,69,84,60,63,45,74,64,61,70,29,44,38
"11467",55,"Eoin Toal",20,190.5,69.9,69,170000,1000,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,370000,57,15,24,17,58,50,20,45,23,17,47,46,45,48,31,50,34,28,56,62,62,15,58,52,25,24,19,55,51,55,52
"11468",69,"Benedikt Saller",26,152.4,69.9,72,1100000,5000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1800000,68,6,72,47,63,72,48,63,52,40,66,69,74,71,70,68,71,65,70,72,64,55,64,66,57,65,46,62,63,66,61
"11469",67,"Mattia Finotto",26,182.88,72.1,68,925000,5000,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1430292.9,68,30,53,64,65,59,65,64,49,48,40,63,85,79,70,68,68,60,65,77,67,56,39,22,67,62,66,66,26,20,27
"11470",74,"Jesus Fabrício Andrade Simões",27,152.4,73,74,4800000,21000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9100000,74,2,68,36,75,76,54,75,65,49,67,69,69,76,80,68,58,56,77,76,58,55,82,73,58,56,48,67,75,74,77
"11471",70,"Guillermo Varela",25,172.72,69.9,75,2e+06,10000,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2700000,71,2,63,30,60,63,38,64,63,43,51,69,79,76,76,71,80,37,72,63,67,30,73,66,49,43,46,56,69,73,72
"11472",56,"James McGarry",20,152.4,72.1,65,140000,1000,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,231000,68,24,53,51,35,52,35,61,54,57,46,57,76,66,61,48,70,55,61,54,59,39,40,52,46,56,44,53,53,53,52
